param1,param3,param11,param12,param13,param14,param15,param16,param17,param18,param21,external_id
264095588,1639,26361,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,264095588
264096380,1811,24189,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,264096380
264096665,1067,3933,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264096665
264098765,1422,12578,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,264098765
264098781,1723,14277,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,264098781
264098927,1374,21626,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,264098927
264099265,1329,6671,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,264099265
264099524,1694,10306,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,264099524
264101065,5186,29814,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,264101065
264101189,1290,18710,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,264101189
264101219,1978,17022,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,264101219
264101596,1373,21627,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,264101596
264103793,1676,19324,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,264103793
264103823,1010,11990,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,264103823
264104277,1878,15122,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,264104277
264104560,1973,10027,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,264104560
264105982,1711,5289,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,264105982
264106253,1180,11820,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,264106253
264106504,1993,10007,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,264106504
264106911,1078,9922,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,264106911
264109384,1347,28653,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,264109384
264109910,1170,19830,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,264109910
264110811,1761,20239,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,264110811
264111001,1032,15968,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,264111001
264111176,2127,2873,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264111176
264111451,1801,11199,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,264111451
264113039,3646,1354,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264113039
264113896,1919,12081,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,264113896
264114230,1782,14218,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,264114230
264114795,1362,10638,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,264114795
264116291,4297,703,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264116291
286795752,4257,35743,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,286795752
286799375,1934,15066,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,286799375
286800969,1407,9593,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,286800969
286804530,1223,4777,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,286804530
286811057,1472,23528,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,286811057
286815664,1493,26507,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,286815664
286816431,1572,3428,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286816431
286841037,1094,21906,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,286841037
286848554,1348,17652,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,286848554
286858231,1912,8088,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,286858231
286865912,1115,3885,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286865912
286873001,1105,28895,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,286873001
286873451,1060,19940,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,286873451
286876965,2390,2610,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286876965
286878089,1680,13320,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,286878089
286878291,1255,4745,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,286878291
286879816,1128,14872,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,286879816
286881357,1730,19270,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,286881357
286881918,2276,2724,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286881918
286885905,1357,20643,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,286885905
286890836,1447,20553,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,286890836
286892162,1818,24182,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,286892162
286895935,1483,24517,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,286895935
286896214,1961,4039,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,286896214
286897709,1788,10212,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,286897709
286897873,1736,5264,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,286897873
286900122,1251,7749,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,286900122
286905531,2082,2918,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286905531
286905590,1553,8447,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,286905590
286908930,1412,14588,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,286908930
286920522,1542,4458,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,286920522
286922673,1860,24140,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,286922673
286925540,1078,17922,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,286925540
286925877,2421,2579,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286925877
286947889,3603,31397,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,286947889
286951215,1296,3704,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286951215
286955504,1437,8563,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,286955504
286965062,1245,3755,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286965062
286965380,1952,14048,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,286965380
286966476,1536,12464,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,286966476
286969165,1025,28975,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,286969165
286978458,4321,679,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286978458
286979756,1015,23985,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,286979756
286986698,2403,2597,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,286986698
286991535,1932,21068,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,286991535
287002888,1091,10909,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,287002888
287004716,1146,12854,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,287004716
287008266,1082,12918,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,287008266
287016331,2370,2630,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287016331
287022803,1056,3944,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287022803
287023664,4051,949,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287023664
287023850,1077,16923,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,287023850
287024750,1312,12688,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,287024750
287025683,1893,20107,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,287025683
287030229,1243,13757,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,287030229
287032230,2342,2658,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287032230
287054896,1511,7489,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,287054896
287055540,1800,13200,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,287055540
287056945,1883,21117,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,287056945
287061671,3156,31844,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,287061671
287066053,2744,2256,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287066053
287067351,1690,8310,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,287067351
287069508,1536,12464,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,287069508
287074048,1318,20682,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,287074048
287094561,4134,866,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287094561
287096017,1893,7107,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,287096017
287098516,1278,3722,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287098516
287102432,4128,872,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287102432
287110796,4203,797,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287110796
287114759,1339,23661,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,287114759
287140784,1020,9980,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,287140784
287163628,2574,32426,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,287163628
287165922,1106,27894,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,287165922
287169944,1330,8670,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,287169944
287171833,4385,30615,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,287171833
287178269,4707,40293,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,287178269
287179737,2062,42938,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,287179737
287185346,1970,7030,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,287185346
287188167,1518,3482,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287188167
287189147,1844,14156,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,287189147
287196518,1800,10200,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,287196518
287211355,1713,18287,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,287211355
287213870,1629,8371,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,287213870
287213889,1282,11718,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,287213889
287214680,1971,18029,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,287214680
287221938,3630,1370,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287221938
287224422,1324,3676,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287224422
287241890,4434,566,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287241890
287248372,1574,5426,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,287248372
287252060,1923,17077,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,287252060
287255956,3103,1897,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287255956
287269175,3090,1910,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287269175
287272036,3735,1265,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287272036
287273903,1312,5688,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,287273903
287273962,2655,2345,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287273962
287274616,3979,1021,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287274616
287275604,2987,2013,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287275604
287277380,2017,2983,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287277380
287278140,1248,20752,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,287278140
287284999,5384,29616,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,287284999
287293980,1956,3044,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287293980
287302539,3393,36607,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,287302539
287312887,1191,25809,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,287312887
287317773,1607,4393,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,287317773
287331946,1438,4562,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,287331946
287335259,1425,4575,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,287335259
287335828,2636,2364,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287335828
287335950,1355,4645,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,287335950
287343200,1973,3027,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287343200
287343936,2417,2583,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,287343936
287349233,1898,4102,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,287349233
287349349,1615,7385,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,287349349
272805793,1471,4529,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,272805793
273400541,1065,12935,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,273400541
273401556,1262,8738,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,273401556
273407171,1813,9187,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,273407171
273413031,1115,12885,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,273413031
273418602,1423,21577,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,273418602
273420569,1147,17853,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,273420569
273422111,1905,14095,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,273422111
273437747,1441,12559,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,273437747
273438280,2331,2669,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273438280
273438921,1255,15745,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,273438921
273441000,1696,19304,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,273441000
273441566,1572,4428,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273441566
273443194,3256,1744,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273443194
273447386,1467,6533,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,273447386
273449060,1312,3688,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273449060
273457349,3688,1312,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273457349
273457640,2892,2108,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273457640
273460900,1769,15231,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,273460900
273464558,5967,29033,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,273464558
273464922,1738,9262,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,273464922
273465759,1142,11858,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273465759
273468634,1064,11936,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273468634
273469584,1682,28318,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,273469584
273471074,1521,11479,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273471074
273471783,1350,4650,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273471783
273472259,1562,8438,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,273472259
273472313,2407,2593,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273472313
273473182,1643,18357,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,273473182
273477323,1793,24207,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,273477323
273477528,2152,2848,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273477528
273481010,1502,18498,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,273481010
273484826,1763,17237,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,273484826
273489178,3539,1461,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273489178
273490036,1711,4289,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273490036
273496670,2836,2164,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273496670
273497383,1454,7546,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,273497383
273498452,1680,3320,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273498452
273499254,2246,2754,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273499254
273500058,1550,11450,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273500058
273501267,3975,31025,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,273501267
273501950,1862,14138,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,273501950
273506668,1141,10859,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,273506668
273507656,1721,17279,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,273507656
273508121,1285,5715,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,273508121
273514741,1495,13505,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,273514741
273518330,1698,19302,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,273518330
273519026,2727,32273,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,273519026
273519050,1020,6980,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,273519050
273523970,1420,17580,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,273523970
273527886,1220,4780,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273527886
273532138,1580,12420,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,273532138
273534882,1745,3255,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273534882
273545078,1012,8988,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,273545078
273547100,2085,2915,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273547100
273548964,1032,12968,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,273548964
273549251,1181,23819,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,273549251
273549928,4133,867,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273549928
273561480,4466,534,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273561480
273563270,1428,4572,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273563270
273563734,1830,19170,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,273563734
273570480,3092,1908,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273570480
273577310,4079,30921,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,273577310
273584600,1267,17733,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,273584600
273589687,1003,18997,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,273589687
273592300,1600,25400,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,273592300
273594044,1050,20950,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,273594044
273594320,1590,7410,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,273594320
273594818,1115,20885,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,273594818
273594966,1940,20060,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,273594966
273599194,1605,13395,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,273599194
273599640,1911,11089,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273599640
273600532,1330,4670,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273600532
273604767,1577,10423,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,273604767
273605992,1398,11602,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273605992
273608452,1634,15366,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,273608452
273609114,1010,4990,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,273609114
273609548,1318,5682,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,273609548
273611909,1620,3380,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273611909
273618008,4226,30774,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,273618008
273618776,3404,1596,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273618776
273619829,1661,15339,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,273619829
273624393,1536,3464,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273624393
273633996,1845,13155,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,273633996
273638025,1389,8611,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,273638025
273640771,1071,3929,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,273640771
273641379,1417,9583,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,273641379
273643614,1259,11741,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,273643614
273646303,1662,14338,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,273646303
273647210,1472,5528,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,273647210
273649051,1458,13542,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,273649051
273651889,1024,21976,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,273651889
273659715,1323,15677,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,273659715
